delta_t,ysz_tgo_max_sigma_yy,ysz_tgo_max_tau_xy,ysz_tgo_mean_sed,tgo_bc_max_sigma_yy,tgo_bc_max_tau_xy,tgo_bc_mean_sed,cycle_id,t_state,tgo_thickness_um,ysz_thickness_um,bondcoat_thickness_um,k_p_m2_s,growth_strain,growth_eigenstrain_coeff,arrhenius_growth,kp0_m2_s,Q_J_mol,roughness_amplitude_um,roughness_wavelength_um
0.0,15148898153.679838,22009898004.228203,167072731.7298491,15374409533.365072,22486251884.97121,202171399.7169845,1,min,113.89409547303799,200.0,150.0,8.379861245587906e-12,0.07638079791658875,0.001,False,,,4.96553967480588,274.5863832693117
1087.9541259213179,18494321932.29507,21371511890.145035,300394725.7604573,21690892727.308395,20606808297.6299,371391442.97046876,1,max,113.89409547303799,200.0,150.0,8.379861245587906e-12,0.07638079791658875,0.001,False,,,4.96553967480588,274.5863832693117
0.0,6805656972.885935,10125937366.79171,40793360.996516064,6862437784.933027,10335992311.30802,50693396.69531665,2,min,161.06384939018827,200.0,150.0,8.379861245587906e-12,0.03204760686213355,0.001,False,,,4.96553967480588,274.5863832693117
1087.9541259213179,10159455475.72698,9437357789.980522,136506012.40735087,13054719230.101273,8266118154.0849285,195060962.52903172,2,max,161.06384939018827,200.0,150.0,8.379861245587906e-12,0.03204760686213355,0.001,False,,,4.96553967480588,274.5863832693117
0.0,6037740999.888718,8997246845.172144,29387903.64454401,6035109120.551301,9144267810.503202,36849671.53994793,3,min,197.25937791940083,200.0,150.0,8.379861245587906e-12,0.024591607378506807,0.001,False,,,4.96553967480588,274.5863832693117
1087.9541259213179,9342381079.53254,8201237934.676887,118510093.78701958,12000550548.589188,6757320111.885468,176515205.7731084,3,max,197.25937791940083,200.0,150.0,8.379861245587906e-12,0.024591607378506807,0.001,False,,,4.96553967480588,274.5863832693117
0.0,5309536292.371758,7903495733.749591,23676924.12744172,5280468193.825401,8021066574.617812,29901105.509366356,4,min,227.77392470147402,200.0,150.0,8.379861245587906e-12,0.020731891045386735,0.001,False,,,4.96553967480588,274.5863832693117
1087.9541259213179,8612102465.010883,7079857675.279177,108952997.30506217,11160613784.407757,5530176395.051551,166944301.78865796,4,max,227.77392470147402,200.0,150.0,8.379861245587906e-12,0.020731891045386735,0.001,False,,,4.96553967480588,274.5863832693117
0.0,4839719535.078148,7186408700.437134,20195213.658761133,4792512053.587193,7284177418.762075,25609018.281622898,5,min,254.65792618859618,200.0,150.0,8.379861245587906e-12,0.018265261931482122,0.001,False,,,4.96553967480588,274.5863832693117
1087.9541259213179,8139984213.748441,6341105325.265765,102753136.73876709,10601690244.647238,4710305293.029738,160854374.8282776,5,max,254.65792618859618,200.0,150.0,8.379861245587906e-12,0.018265261931482122,0.001,False,,,4.96553967480588,274.5863832693117
0.0,4003179784.0636716,6086238980.86686,17411086.034044646,3956939603.074585,6176300699.130155,22258848.921811476,6,min,278.96300465732054,200.0,150.0,8.379861245587906e-12,0.01651311560554444,0.001,False,,,4.96553967480588,274.5863832693117
1087.9541259213179,7370849460.364006,5306028143.581879,97883345.91427763,9886803496.015627,3746752816.5225883,156287114.61671138,6,max,278.96300465732054,200.0,150.0,8.379861245587906e-12,0.01651311560554444,0.001,False,,,4.96553967480588,274.5863832693117
0.0,4244472256.628934,6261368467.434146,16007928.123235831,4173598610.475856,6333559047.689823,20362588.815971445,7,min,301.31388378932024,200.0,150.0,8.379861245587906e-12,0.015185412853827868,0.001,False,,,4.96553967480588,274.5863832693117
1087.9541259213179,7539539523.22423,5383098806.2879925,94764019.18082957,9867543020.151997,3631025453.5207047,153211048.78483415,7,max,301.31388378932024,200.0,150.0,8.379861245587906e-12,0.015185412853827868,0.001,False,,,4.96553967480588,274.5863832693117
0.0,4038125648.047381,5935784390.526764,14616791.943317918,3959085206.0822287,5999124989.591985,18593057.431638654,8,min,322.11761075881543,200.0,150.0,8.379861245587906e-12,0.014134262060314465,0.001,False,,,4.96553967480588,274.5863832693117
1087.9541259213179,7330389523.449632,5044341331.841616,91941167.13602562,9604486842.887093,3244437965.7266245,150583988.55919632,8,max,322.11761075881543,200.0,150.0,8.379861245587906e-12,0.014134262060314465,0.001,False,,,4.96553967480588,274.5863832693117
0.0,3867888670.57818,5665145678.702607,13494023.366644142,3782237553.054252,5721257936.372964,17153431.082111847,9,min,341.65692405940126,200.0,150.0,8.379861245587906e-12,0.013275206652828398,0.001,False,,,4.96553967480588,274.5863832693117
1087.9541259213179,7157263474.207071,4762038513.180502,89586420.74059555,9383465519.161192,2920080830.3759193,148429442.408451,9,max,341.65692405940126,200.0,150.0,8.379861245587906e-12,0.013275206652828398,0.001,False,,,4.96553967480588,274.5863832693117
0.0,3724070913.6587663,5435059719.111267,12563989.159926219,3632991656.0562534,5485152582.490329,15952579.429470366,10,min,360.137685273973,200.0,150.0,8.379861245587906e-12,0.012556015682376092,0.001,False,,,4.96553967480588,274.5863832693117
1087.9541259213179,7010498629.40845,4521480636.192077,87577165.18823795,9193610583.241034,2642011730.150476,146621072.5577824,10,max,360.137685273973,200.0,150.0,8.379861245587906e-12,0.012556015682376092,0.001,False,,,4.96553967480588,274.5863832693117
