delta_t,ysz_tgo_max_sigma_yy,ysz_tgo_max_tau_xy,ysz_tgo_mean_sed,tgo_bc_max_sigma_yy,tgo_bc_max_tau_xy,tgo_bc_mean_sed,cycle_id,t_state,tgo_thickness_um,ysz_thickness_um,bondcoat_thickness_um,k_p_m2_s,growth_strain,growth_eigenstrain_coeff,arrhenius_growth,kp0_m2_s,Q_J_mol,roughness_amplitude_um,roughness_wavelength_um
0.0,969838703.7994895,185497753.91757438,596825.0262162953,1077208864.2168863,133741295.71650764,1116798.5978973804,1,min,5.758595346299284,200.0,150.0,2.1106526315979477e-14,0.001382442272495479,0.001,False,,,8.685325582583783,414.0329242489063
862.8242613807383,5863525012.495878,535582949.41831225,58919363.78470414,6034655404.947395,663488574.3217272,74192636.88605256,1,max,5.758595346299284,200.0,150.0,2.1106526315979477e-14,0.001382442272495479,0.001,False,,,8.685325582583783,414.0329242489063
0.0,585857571.4834576,130343824.03889906,215992.43172838938,665882262.5294137,105962302.69324642,407820.75604379945,2,min,7.776919713275429,200.0,150.0,2.1106526315979477e-14,0.0008350198272885798,0.001,False,,,8.685325582583783,414.0329242489063
862.8242613807383,5485304632.953173,506358538.7484172,55855767.83969298,5656166289.990348,698792578.2301811,68896409.23627684,2,max,7.776919713275429,200.0,150.0,2.1106526315979477e-14,0.0008350198272885798,0.001,False,,,8.685325582583783,414.0329242489063
0.0,461592374.6625402,111297479.78266017,111952.66406668634,59380098.07993354,110331376.4627667,892.1077326594788,3,min,9.370140878932622,200.0,150.0,2.1106526315979477e-14,0.0006591464109273683,0.001,False,,,8.685325582583783,414.0329242489063
862.8242613807383,5347333302.242237,487884986.38247657,52567136.69932581,5626635760.5062,844671380.6815301,79212278.50940731,3,max,9.370140878932622,200.0,150.0,2.1106526315979477e-14,0.0006591464109273683,0.001,False,,,8.685325582583783,414.0329242489063
0.0,393634797.6408497,99822106.73335893,66862.15178669794,54920068.81345992,99206123.46103552,767.6281558652306,4,min,10.729333621216018,200.0,150.0,2.1106526315979477e-14,0.0005623243258038644,0.001,False,,,8.685325582583783,414.0329242489063
862.8242613807383,5266334628.926213,473123684.82879436,50095710.01688038,5624273341.286928,878808855.6388583,79171783.95827514,4,max,10.729333621216018,200.0,150.0,2.1106526315979477e-14,0.0005623243258038644,0.001,False,,,8.685325582583783,414.0329242489063
0.0,51480928.68170297,92383425.12109157,643.3938059913728,51929160.01164672,92045368.81779768,690.9857434077901,5,min,11.934724957855906,200.0,150.0,2.1106526315979477e-14,0.0004986937095964247,0.001,False,,,8.685325582583783,414.0329242489063
862.8242613807383,3383379610.3265457,461348474.3822905,41001024.00151792,5622513859.593549,910018122.0573602,79136988.56677,5,max,11.934724957855906,200.0,150.0,2.1106526315979477e-14,0.0004986937095964247,0.001,False,,,8.685325582583783,414.0329242489063
0.0,49020790.891034946,86189662.6255694,588.353652752856,49439173.1605844,86030836.86209963,632.9826270914607,6,min,13.029072096046628,200.0,150.0,2.1106526315979477e-14,0.00045275257697791467,0.001,False,,,8.685325582583783,414.0329242489063
862.8242613807383,3381551478.3103337,450073555.2391249,40943355.48038657,5621102245.821819,931498085.2034644,79106551.54188494,6,max,13.029072096046628,200.0,150.0,2.1106526315979477e-14,0.00045275257697791467,0.001,False,,,8.685325582583783,414.0329242489063
0.0,46999863.58292145,81214598.30556142,546.1815217215724,47397726.43776548,81195239.0729345,588.5246405475018,7,min,14.038368122694784,200.0,150.0,2.1106526315979477e-14,0.0004175652871482943,0.001,False,,,8.685325582583783,414.0329242489063
862.8242613807383,3379397284.3222804,441736452.5670971,40891313.214681245,5619654313.230341,949416769.2053645,79079142.69876853,7,max,14.038368122694784,200.0,150.0,2.1106526315979477e-14,0.0004175652871482943,0.001,False,,,8.685325582583783,414.0329242489063
0.0,45049163.69076034,76245603.14381713,509.3307608628178,45403922.80388495,76309913.23770744,549.3409846266003,8,min,14.979814398469872,200.0,150.0,2.1106526315979477e-14,0.0003894945329213682,0.001,False,,,8.685325582583783,414.0329242489063
862.8242613807383,3377083741.9972296,433542596.7999077,40843742.14022049,5618679898.409246,955777325.0414536,79054553.99940938,8,max,14.979814398469872,200.0,150.0,2.1106526315979477e-14,0.0003894945329213682,0.001,False,,,8.685325582583783,414.0329242489063
0.0,43801132.48760839,73587453.63991213,484.6346506278911,44173724.55203474,73771763.49820873,523.6234602976485,9,min,15.865493981497,200.0,150.0,2.1106526315979477e-14,0.00036642277354077796,0.001,False,,,8.685325582583783,414.0329242489063
862.8242613807383,3376383564.087063,425797594.9499421,40799547.62815975,5616688471.458567,978213895.4691519,79030927.96015635,9,max,15.865493981497,200.0,150.0,2.1106526315979477e-14,0.00036642277354077796,0.001,False,,,8.685325582583783,414.0329242489063
0.0,42228235.60558994,69649812.09005612,458.1323217128386,42564990.815725364,69885953.64787684,495.36925864052273,10,min,16.704279665439923,200.0,150.0,2.1106526315979477e-14,0.00034702186050872323,0.001,False,,,8.685325582583783,414.0329242489063
862.8242613807383,3375635762.4029026,419325811.91484815,40758475.07086055,5615677865.540718,979036408.3957895,79009895.40636922,10,max,16.704279665439923,200.0,150.0,2.1106526315979477e-14,0.00034702186050872323,0.001,False,,,8.685325582583783,414.0329242489063
