delta_t,ysz_tgo_max_sigma_yy,ysz_tgo_max_tau_xy,ysz_tgo_mean_sed,tgo_bc_max_sigma_yy,tgo_bc_max_tau_xy,tgo_bc_mean_sed,tgo_thickness_um,ysz_thickness_um,bondcoat_thickness_um,alpha_scale_ysz,alpha_scale_sub,alpha_scale_bond,alpha_scale_tgo,E_scale_ysz,E_scale_sub,E_scale_bond,E_scale_tgo,roughness_amplitude_um,roughness_wavelength_um,source_file,risk
610.5382101880223,3640430971.919796,277550330.9312584,31550174.22232072,3657117274.075115,458478033.8034785,34344415.718616135,4.9523764243704544,200.0,150.0,1.113416087221386,1.064795084132672,0.952322423907712,0.9030830305761464,1.115170566520771,1.0054101297343925,0.8569320442743968,1.1549155141693943,8.677008241733393,433.2501304946627,sweep_dataset_lhs_extended_50.csv,34344415.718616135
877.2824332818327,4695960072.798924,1049891877.844248,52231782.94663534,4685514220.2283535,1073887111.934805,52327340.01968983,2.077687969004832,200.0,150.0,0.894255912616746,0.8631143122542899,1.1712566179378117,0.8313447906062887,1.018780247170623,0.847833661301849,0.8154747048153063,1.0399968689914867,2.049353740910055,321.7914792431297,sweep_dataset_lhs_extended_50.csv,52327340.01968983
802.3155562481707,4541152520.761242,1061014541.9738842,46896593.69157121,4523903539.313522,1062783943.5043478,46987838.23092464,2.442593955141614,200.0,150.0,0.8141052139488507,0.9340085874957532,1.1360514316994237,0.991257403757722,0.9052337594745836,1.018713191311588,1.027809282947036,0.9163305853628776,8.36959147873353,498.7261047052965,sweep_dataset_lhs_extended_50.csv,46987838.23092464
824.977889684978,4310630599.383127,428271140.7439641,58391474.63117699,4307008122.525101,677362251.158909,58480927.279377565,2.721132898120682,200.0,150.0,1.0405251105320072,1.178952690778606,0.9465741813766516,0.8669494092772102,1.0154822010580395,0.9377179407160804,0.9632262420435548,1.0467284754775226,1.043279548761103,369.9981017591419,sweep_dataset_lhs_extended_50.csv,58480927.279377565
889.1860049177354,5259223823.02728,455869700.9718941,65975242.151737146,5246835208.237991,646117303.1901294,66034809.4878043,3.1081454031700217,200.0,150.0,1.1556940072701083,0.922815264889134,0.9978815604202148,1.1248213801831763,0.9273096892057257,1.074279332019354,1.166889276968198,0.8930817541701238,3.105050964358808,220.5321397183383,sweep_dataset_lhs_extended_50.csv,66034809.4878043
1041.736316361754,8233331859.5879345,306295408.2113453,138380972.67178115,8234289346.854549,519490570.13618904,138511632.81699213,4.036213157924003,200.0,150.0,1.1814973879557986,1.1497011644935435,0.9155601050361816,1.165311297247046,0.955726421370758,1.0400496814171118,0.8655937289883789,1.197346177733627,3.252613393649468,387.98846702309856,sweep_dataset_lhs_extended_50.csv,138511632.81699213
1070.325519216066,6079371296.347814,442459922.77388126,95894805.15621965,6079664349.821985,734968896.2264324,96035369.83094414,3.199399530038759,200.0,150.0,0.970509123496336,1.088603027470573,0.8423329086457345,0.8833519898244954,1.0733610847849184,0.9700355291819394,1.0650166076240557,1.1233143406420785,3.662632346235633,357.64084426941025,sweep_dataset_lhs_extended_50.csv,96035369.83094414
918.6469025109376,4602256081.812831,865582320.984177,54256550.953074954,4588927713.25418,894466056.0423877,54291038.172730714,0.9581857557369208,200.0,150.0,0.9116911271581636,0.8816787439664411,0.971922548052867,0.810438148056707,1.0370234272481125,1.1279418176060432,1.1777729457111672,1.015979487193834,7.009667832143367,181.66363394604107,sweep_dataset_lhs_extended_50.csv,54291038.172730714
995.270420840303,4386457211.491615,1150096004.8964596,52729819.7203437,4378166785.777321,1447624989.6305754,53154965.55261916,4.66610561920778,200.0,150.0,0.9009190500659324,0.8464478198470605,1.1238433867295383,0.8192334597676889,1.1011111602103798,1.0250490911361028,1.0842068513354792,0.8313277729885802,7.796275929960123,163.7768867503009,sweep_dataset_lhs_extended_50.csv,53154965.55261916
606.8235186324814,3512679251.502399,244564982.6972135,33737924.44193361,3518555673.485655,502629485.1100476,33782812.707471006,3.618813600494543,200.0,150.0,1.1626799084293016,1.082164545356447,1.0033736317140192,0.906651314830062,1.167094545847415,0.8807688384377294,0.8297240354828834,1.1090160430112046,3.5779942559973503,300.83119232779154,sweep_dataset_lhs_extended_50.csv,33782812.707471006
982.9943789563744,6616112367.590549,253545004.40946215,93759120.50838606,6616440496.654402,339127855.1530544,93794397.7419584,1.9309082875147832,200.0,150.0,1.081836208070368,1.0090297905171406,0.8235237409843709,1.0158548372772347,1.1343149401061936,1.1823446201007228,0.8056374450495307,1.169012836733485,2.6990270549756605,239.5506213506384,sweep_dataset_lhs_extended_50.csv,93794397.7419584
732.137629633751,5555881737.262036,451832614.0812107,54113092.16181381,5551648647.418533,462330841.2049289,54173080.44246901,2.858057447703858,200.0,150.0,0.8704373851001458,0.9606339059618896,0.8558368849519787,1.1421108338599073,1.084951062788066,1.1089031873650137,0.9534539897919012,1.1603236985646164,8.867431321887207,485.7695120452877,sweep_dataset_lhs_extended_50.csv,54173080.44246901
787.9912512862008,6151577355.274123,753450819.6088592,61163582.90008129,6166649619.314428,741774935.012724,61177071.36121054,0.4390388516152557,200.0,150.0,0.921752100218168,0.8060459111368801,1.03772663544859,1.1447443554220145,0.8004563794356497,1.1898813444743417,1.0433174342595288,1.1407013094416187,9.030051111542296,349.51631572033654,sweep_dataset_lhs_extended_50.csv,61177071.36121054
864.7113322889047,4982093256.364771,626830577.8119906,63501800.679023065,4993138746.337243,957367619.462952,63634171.064907715,3.708292678418397,200.0,150.0,1.0570959164241815,1.0273796068922167,1.069919652190818,0.891240952498809,1.171433284299627,0.8147049137192082,0.8985819668678967,1.0949492191594166,4.037900503751568,57.84169533037758,sweep_dataset_lhs_extended_50.csv,63634171.064907715
712.449646010688,3775416257.591132,875770488.6825567,42440872.31475739,3762682866.6222982,943442208.6261748,42495738.31202882,1.373955531658458,200.0,150.0,1.0277468537114625,1.132893341970684,1.19158877509386,0.9481764247101012,1.04584445240808,1.153113526751819,1.0783428630172414,0.9074473613403828,0.5471109648886414,190.9185701641413,sweep_dataset_lhs_extended_50.csv,42495738.31202882
1037.6496364610366,7739279113.691143,789630831.2678702,107066918.63014588,7734185781.448679,882471940.1912837,107237638.3732872,3.823965738069527,200.0,150.0,0.9621159803880088,0.8996524702219204,0.9914260585123836,1.118744487680599,0.8717786051237044,1.0882030254519566,1.1214450055776202,1.1317590971417475,0.2232711602087171,82.4387233614824,sweep_dataset_lhs_extended_50.csv,107237638.3732872
1015.8323841015106,5624312783.609072,228487602.47562543,82444214.37582669,5623429911.443481,232700555.4083738,82448698.60277422,0.2726219811340119,200.0,150.0,1.099665092279794,0.9431118802710609,0.8391929869942791,0.8513871899899252,0.9358753072515302,1.1513309759552006,0.9211145237141468,1.148156154816099,3.803646164735298,292.0997433766852,sweep_dataset_lhs_extended_50.csv,82448698.60277422
747.4146705223471,5382170832.7839365,644151847.2571496,51555740.811039485,5378662141.761593,663217907.89326,51611534.01915165,2.6893836175627293,200.0,150.0,0.9580508967339476,0.8119121896225061,1.0607325723439047,1.1949843686122912,0.9625111205756772,0.9049336063090798,0.8529637850417574,1.0188309317406865,9.87626258957166,273.4097614477262,sweep_dataset_lhs_extended_50.csv,51611534.01915165
631.8437181069867,2566282309.478449,236852817.33510724,21415631.266641557,2563564916.8613334,411054881.116403,23375412.77200467,4.437922347348928,200.0,150.0,0.9839067428649348,1.022147635718918,0.8977555018817279,0.8450065037364817,0.8259592994119529,0.8897735305430344,0.8738886884646097,0.8228561771235756,9.289325406992472,248.7174630969599,sweep_dataset_lhs_extended_50.csv,23375412.77200467
938.6612743073824,4866270371.286488,121717421.9897596,65719854.104619615,4866970259.150918,131989653.03059974,65721654.39199305,0.8066119595585008,200.0,150.0,1.1898826105123268,0.912317812918618,0.8121896467935035,0.8634146570352412,1.0273719884587684,0.917727702609376,1.0012644815416376,1.0680637733485374,4.709140862137212,427.0094952619521,sweep_dataset_lhs_extended_50.csv,65721654.39199305
1094.6831253442658,5326059923.244955,549347341.5543035,83066693.50830916,5309069697.759931,688119968.425313,83164965.75408505,2.902309054626115,200.0,150.0,1.0486385121526092,1.002193678482216,0.966676303786225,1.037120973569453,0.9430273244324064,0.9843714508750728,0.8213115236258431,0.8033521843180704,6.3134968764267665,62.305854137607554,sweep_dataset_lhs_extended_50.csv,83164965.75408505
850.1489491676023,3967576784.913966,392900753.2713159,44856157.48764618,3973670886.9834766,647500029.8174876,48072468.25202244,4.825291610906629,200.0,150.0,0.9379564558466656,1.04393966832482,0.8815321683026285,0.8346751161599538,1.1068158605137888,0.8782068462051791,0.9175345108143412,0.9688938139183924,4.401952128021203,121.7170611653348,sweep_dataset_lhs_extended_50.csv,48072468.25202244
641.7590590108503,3625484979.8773656,693255012.6418682,32539871.221554607,3640185732.1295815,756749718.082737,32590598.284987982,2.161165400321794,200.0,150.0,0.9955304967666134,0.968626331954996,1.1351978067234303,1.0767056544212978,0.814410114513918,1.0098214135674002,1.1850134633016394,0.8503562954543497,8.03624317865615,382.11204402889666,sweep_dataset_lhs_extended_50.csv,32590598.284987982
811.6590399324075,4600032316.466419,602802672.1462946,57378577.32494463,4588716608.261353,699352628.7938341,57432885.11329071,1.584739629336993,200.0,150.0,1.0143205310262442,1.115551818651388,0.9779531908677777,0.9690652738681724,1.0931405213753242,1.1640067465012394,1.0996143536794114,1.0010335237888288,6.1283118405680215,467.8605845720123,sweep_dataset_lhs_extended_50.csv,57432885.11329071
952.7786529029892,5274799917.361881,452491933.8002352,61112957.10817261,5265762820.5999775,447301896.065166,61145941.208323784,1.6545477202898533,200.0,150.0,0.8855325466985233,0.8348574656138333,0.8047114048241248,1.1022367853070736,1.1962962428009989,0.8038362373999915,0.892343077587836,0.8758808447843609,7.25976529995223,318.28506773450414,sweep_dataset_lhs_extended_50.csv,61145941.208323784
698.8989269311119,4125372100.6577506,329645688.52787995,40122270.604070656,4120545246.464103,363997546.2174928,40129052.062105216,0.6647189275689307,200.0,150.0,1.1348188350497603,0.9051900464958912,0.9422678998006806,1.0581923038595562,1.0514053426424197,0.8387925046003345,1.198084757494796,0.9608368435967968,5.241413437674782,73.18280283550806,sweep_dataset_lhs_extended_50.csv,40129052.062105216
841.8433798742848,4129095127.742966,768104245.8039366,45422448.16603069,4124203462.455622,780026004.5180793,45438228.10210539,0.5172186652911158,200.0,150.0,0.9872044626527616,0.879627018016194,1.0510118235957753,0.93352807790688,0.9779032043793086,1.067380798004526,1.058229691991611,0.862302792581546,1.3107645573647893,305.23618610979395,sweep_dataset_lhs_extended_50.csv,45438228.10210539
688.19754561593,4152031822.153394,220470329.9547819,45245358.145380706,4152484684.784438,332168716.86757267,45275476.27149147,2.298425352469698,200.0,150.0,1.1221442462990123,1.1623453139188131,0.862550222085787,0.9818009238090823,1.0026881682297857,0.8288817774787958,1.1139754828028496,1.0800281467288844,1.8062218112686768,453.5306189797744,sweep_dataset_lhs_extended_50.csv,45275476.27149147
909.171225725476,5604730885.201135,214351622.12294787,66659238.339890346,5610887824.863723,357333100.21244824,69436334.46372776,4.738116296303474,200.0,150.0,1.194536300714482,0.8494910283734591,0.8726968555127789,1.106737523977094,1.1495315005603102,0.959684281637364,0.9103183155475848,0.9771570299506318,7.900354452921661,265.660709160064,sweep_dataset_lhs_extended_50.csv,69436334.46372776
896.2553400573546,4955123430.214056,493528857.5578304,51493924.74966471,4962037744.530189,578682322.9125804,61533499.43760137,4.564356206916779,200.0,150.0,0.8273502703193834,1.0392006030851286,0.8647965297569531,0.9576817408900996,0.859355921252899,1.118112605812053,0.8848790419311365,0.998290112322242,5.937089730775686,443.7178419008268,sweep_dataset_lhs_extended_50.csv,61533499.43760137
1022.3790639962962,4906017653.767584,635218846.1132138,72424566.19647086,4889633673.226934,967355041.9776366,72546268.34172381,3.4955412883981904,200.0,150.0,1.1064774879371144,0.984542422763675,1.016568414310175,0.9232562518476416,0.9916804699975936,0.9676094567429988,1.14667412091888,0.8667667831789485,5.708114150125429,201.09344634129707,sweep_dataset_lhs_extended_50.csv,72546268.34172381
669.2334499802706,4035649198.8003583,712249640.662178,41211458.07315781,4024208819.991326,711486924.3077362,41277172.092289045,2.3274398120507835,200.0,150.0,0.8179169484318896,1.194210187612136,1.0406050789977517,1.080001491038218,0.9470873591193206,1.1315149994012308,0.9477289614938176,0.9429303203906648,1.7005737865444257,280.34038907891863,sweep_dataset_lhs_extended_50.csv,41277172.092289045
1000.714868066234,6080657663.919679,1390717625.067542,92302624.68076916,6070785271.001372,1375397985.2924082,92367366.86746676,0.7712456827760081,200.0,150.0,0.8452213583769795,1.1750940686310698,1.1809921474255023,1.0550412493200552,1.0577780630062574,0.9815941885463688,0.9384764257842872,0.9559820598416956,0.6248026007236086,136.48702563215784,sweep_dataset_lhs_extended_50.csv,92367366.86746676
622.2035987277261,3987659080.691369,522218888.98775136,33009735.517594088,3987016728.885909,753183947.601735,33059982.34834596,3.2940628580331124,200.0,150.0,1.1469653939629134,0.8226058207226882,1.109834302729349,0.9602143842942548,1.0689751528413625,1.1435215088564887,1.1702258703756134,1.0971694725721213,6.677672081184344,210.0911926186328,sweep_dataset_lhs_extended_50.csv,33059982.34834596
1084.967018417953,5304613571.125177,301793764.1987984,83948726.87640485,5300827645.876205,516489721.6270957,84003938.5428489,3.403582511856087,200.0,150.0,1.17092350964,0.9816430447014644,0.9221000948800638,1.0468250530116132,0.995342829647488,0.8987133607158544,0.9990515780939452,0.8120216634933128,6.473580335003688,226.84021766679447,sweep_dataset_lhs_extended_50.csv,84003938.5428489
672.765743977971,4598058471.421333,762654992.4256457,39857690.08319462,4645268473.974544,750863937.4994158,39889316.40495851,1.4612167486152576,200.0,150.0,0.9446666161376844,0.8283237451234668,1.1141237565064894,1.1801344353027057,0.8229566759480832,1.1697942455943002,1.1551867708048418,0.9464170359289958,4.99065523020454,102.89689044089984,sweep_dataset_lhs_extended_50.csv,39889316.40495851
922.1814287325,5693002206.061961,973672085.348377,77157197.72275428,5691644577.667781,1237639147.3838904,77412326.90942661,4.298072887855297,200.0,150.0,0.9164070243793732,1.0734507959483237,1.0972587872020712,0.9143520355510308,0.971937328080902,1.033210533138058,1.1374754859538023,1.1141001190595865,9.69056732918158,401.48005722533816,sweep_dataset_lhs_extended_50.csv,77412326.90942661
