delta_t,ysz_tgo_max_sigma_yy,ysz_tgo_max_tau_xy,ysz_tgo_mean_sed,tgo_bc_max_sigma_yy,tgo_bc_max_tau_xy,tgo_bc_mean_sed,cycle_id,t_state,tgo_thickness_um,ysz_thickness_um,bondcoat_thickness_um,k_p_m2_s,growth_strain,growth_eigenstrain_coeff,arrhenius_growth,kp0_m2_s,Q_J_mol,roughness_amplitude_um,roughness_wavelength_um
0.0,23019528131.312344,33485109029.693768,379455709.4540588,24456170483.74467,35232333059.17106,446521235.79269934,1,min,94.35786016363382,200.0,150.0,5.24894772368601e-12,0.1253685795228348,0.001,False,,,9.806320835909077,76.55272130624127
847.2473173277797,25635538133.811386,33017730892.140682,499856669.50817496,29419561346.462276,33838451174.410187,575571573.2672067,1,max,94.35786016363382,200.0,150.0,5.24894772368601e-12,0.1253685795228348,0.001,False,,,9.806320835909077,76.55272130624127
0.0,11114807818.782837,16862127633.400728,93421320.14929065,11682733452.35804,17438201185.790203,113515789.70957945,2,min,133.4400764644704,200.0,150.0,5.24894772368601e-12,0.052340781679196376,0.001,False,,,9.806320835909077,76.55272130624127
847.2473173277797,13704565354.139456,16303794642.526659,172288054.84153625,16483223057.88925,15783612407.116356,214031763.99760205,2,max,133.4400764644704,200.0,150.0,5.24894772368601e-12,0.052340781679196376,0.001,False,,,9.806320835909077,76.55272130624127
0.0,9005292939.026957,13778084425.560446,66383365.01097675,9408419042.145668,14169539394.341751,81975300.72206387,3,min,163.42919640941622,200.0,150.0,5.24894772368601e-12,0.040162870183901106,0.001,False,,,9.806320835909077,76.55272130624127
847.2473173277797,11593817313.555468,13189129014.164442,138573278.4804119,14132992325.717001,12412044395.771496,177518033.9879502,3,max,163.42919640941622,200.0,150.0,5.24894772368601e-12,0.040162870183901106,0.001,False,,,9.806320835909077,76.55272130624127
0.0,7906392733.904771,12143471914.286594,53705781.5250351,8218643929.510515,12437351722.814949,66988149.696906336,4,min,188.71128866925628,200.0,150.0,5.24894772368601e-12,0.0338589925704204,0.001,False,,,9.806320835909077,76.55272130624127
847.2473173277797,10494146073.091179,11532104368.60986,122083302.83161095,12883572378.018461,10602794995.668068,159674078.5234927,4,max,188.71128866925628,200.0,150.0,5.24894772368601e-12,0.0338589925704204,0.001,False,,,9.806320835909077,76.55272130624127
0.0,7197528183.590418,11070568022.69729,45977801.63417854,7449217165.364784,11302191886.983175,57733249.12277317,5,min,210.98530447259878,200.0,150.0,5.24894772368601e-12,0.029830432064231846,0.001,False,,,9.806320835909077,76.55272130624127
847.2473173277797,9784493028.99937,10441555077.12277,111692706.2740138,12064355615.714014,9405769675.932775,148443119.44928467,5,max,210.98530447259878,200.0,150.0,5.24894772368601e-12,0.029830432064231846,0.001,False,,,9.806320835909077,76.55272130624127
0.0,5985709351.80708,9340713868.308239,39841433.09326342,6201139410.898359,9590204573.624565,50486185.27119831,6,min,231.12257989123228,200.0,150.0,5.24894772368601e-12,0.026968806686584506,0.001,False,,,9.806320835909077,76.55272130624127
847.2473173277797,8619100131.780699,8761829710.5703,103515326.69047014,10897106164.718306,7799567025.915798,139833375.48868987,6,max,231.12257989123228,200.0,150.0,5.24894772368601e-12,0.026968806686584506,0.001,False,,,9.806320835909077,76.55272130624127
0.0,6300280477.056088,9683151483.019308,36672118.50355797,6473363296.082182,9838444597.42801,46405313.49147984,7,min,249.64073218880546,200.0,150.0,5.24894772368601e-12,0.02480039921606593,0.001,False,,,9.806320835909077,76.55272130624127
847.2473173277797,8885319129.237534,9027253334.268873,98695469.15056789,11007320256.243439,7845602962.594352,134441556.5899075,7,max,249.64073218880546,200.0,150.0,5.24894772368601e-12,0.02480039921606593,0.001,False,,,9.806320835909077,76.55272130624127
0.0,5322246069.759718,8350064580.682983,32878311.913503308,5476381407.042618,8532261167.5373745,41914554.025481634,8,min,266.87701924284664,200.0,150.0,5.24894772368601e-12,0.023083663697859864,0.001,False,,,9.806320835909077,76.55272130624127
847.2473173277797,7958160725.275204,7750443208.566521,93520907.49483551,10113467707.91932,6664571269.820493,129108799.25727901,8,max,266.87701924284664,200.0,150.0,5.24894772368601e-12,0.023083663697859864,0.001,False,,,9.806320835909077,76.55272130624127
0.0,5733690136.97353,8785730900.077675,31069700.6725346,5856412041.619428,8895393671.821495,39451589.88065812,9,min,283.06570197063894,200.0,150.0,5.24894772368601e-12,0.021680661654569888,0.001,False,,,9.806320835909077,76.55272130624127
847.2473173277797,8316369917.448083,8109610058.180136,90521859.27282524,10324770305.197304,6828297271.338784,125699024.4059626,9,max,283.06570197063894,200.0,150.0,5.24894772368601e-12,0.021680661654569888,0.001,False,,,9.806320835909077,76.55272130624127
0.0,5517647863.336992,8438537746.615853,28992040.51649041,5621154561.590725,8531562883.339497,36840556.66749017,10,min,298.3773447571287,200.0,150.0,5.24894772368601e-12,0.02050608762994711,0.001,False,,,9.806320835909077,76.55272130624127
847.2473173277797,8099026812.185358,7753911584.99674,87404567.70331343,10060715359.490435,6432809661.191604,122387481.49626052,10,max,298.3773447571287,200.0,150.0,5.24894772368601e-12,0.02050608762994711,0.001,False,,,9.806320835909077,76.55272130624127
