delta_t,ysz_tgo_max_sigma_yy,ysz_tgo_max_tau_xy,ysz_tgo_mean_sed,tgo_bc_max_sigma_yy,tgo_bc_max_tau_xy,tgo_bc_mean_sed,cycle_id,t_state,tgo_thickness_um,ysz_thickness_um,bondcoat_thickness_um,k_p_m2_s,growth_strain,growth_eigenstrain_coeff,arrhenius_growth,kp0_m2_s,Q_J_mol,roughness_amplitude_um,roughness_wavelength_um
0.0,2068396082.1761677,3002651323.361422,1946692.1986839278,2104003990.4388545,3048604385.769466,2235216.7272788826,1,min,58.99178990998675,200.0,150.0,1.981083653794866e-12,0.011391245716875924,0.001,False,,,0.5895633787439007,275.1911637415675
1069.9781282155022,5352643128.659721,2411290668.5706005,69080599.79536724,8457823204.548074,1379348371.5138905,127230956.1024147,1,max,58.99178990998675,200.0,150.0,1.981083653794866e-12,0.011391245716875924,0.001,False,,,0.5895633787439007,275.1911637415675
0.0,1003826701.1790513,1464297516.1562085,555782.9973157893,1021604764.9394803,1491744960.8188026,655148.6154997194,2,min,83.2910420440676,200.0,150.0,1.981083653794866e-12,0.0051040662503909606,0.001,False,,,0.5895633787439007,275.1911637415675
1069.9781282155022,4269650360.4515753,828107840.3287942,63495072.37391506,7292811456.498221,378074725.8102811,122926895.58865868,2,max,83.2910420440676,200.0,150.0,1.981083653794866e-12,0.0051040662503909606,0.001,False,,,0.5895633787439007,275.1911637415675
0.0,808585197.6330421,1187571319.7527568,401162.95364858734,821753644.4965066,1210804427.439519,480377.5623093883,3,min,101.95471589283773,200.0,150.0,1.981083653794866e-12,0.003920311097402232,0.001,False,,,0.5895633787439007,275.1911637415675
1069.9781282155022,4081702110.269343,520763245.83074045,62074196.60500431,7185318103.210722,720749850.227349,122023265.4040395,3,max,101.95471589283773,200.0,150.0,1.981083653794866e-12,0.003920311097402232,0.001,False,,,0.5895633787439007,275.1911637415675
0.0,706161220.292455,1042563931.868226,328387.85854406696,716319047.0687985,1062992406.5339828,397595.3606908681,4,min,117.69507424183851,200.0,150.0,1.981083653794866e-12,0.0033062676733788903,0.001,False,,,0.5895633787439007,275.1911637415675
1069.9781282155022,4073603542.888137,352303896.52244335,61137067.30033274,7130143407.577316,950598433.3297168,121473040.81289107,4,max,117.69507424183851,200.0,150.0,1.981083653794866e-12,0.0033062676733788903,0.001,False,,,0.5895633787439007,275.1911637415675
0.0,639913092.6308233,948317844.2225958,283866.24378022074,647838165.8426285,966637861.7906128,346576.2524709521,5,min,131.56556125671528,200.0,150.0,1.981083653794866e-12,0.002913500557896761,0.001,False,,,0.5895633787439007,275.1911637415675
1069.9781282155022,4068555860.9569936,298271745.9732131,60421022.69521662,7095791807.161858,1114084591.8828154,121076138.25102152,5,max,131.56556125671528,200.0,150.0,1.981083653794866e-12,0.002913500557896761,0.001,False,,,0.5895633787439007,275.1911637415675
0.0,545578926.8028384,807103477.0783896,248579.89204290992,552800573.9508438,824727196.211656,306484.35615152016,6,min,144.10712444843637,200.0,150.0,1.981083653794866e-12,0.0026343596527494736,0.001,False,,,0.5895633787439007,275.1911637415675
1069.9781282155022,4063777843.7323136,285771986.10673475,59835736.89445635,7053183575.671555,1147480913.739134,120773685.07353926,6,max,144.10712444843637,200.0,150.0,1.981083653794866e-12,0.0026343596527494736,0.001,False,,,0.5895633787439007,275.1911637415675
0.0,509729103.383039,758012919.400082,225852.78374723363,515554956.0289515,774246682.9404113,280048.23973084247,7,min,155.64134966261295,200.0,150.0,1.981083653794866e-12,0.00242276796484272,0.001,False,,,0.5895633787439007,275.1911637415675
1069.9781282155022,4060892302.71542,276061020.2452143,59339647.82357321,7035301626.756432,1241568887.564501,120521797.06244941,7,max,155.64134966261295,200.0,150.0,1.981083653794866e-12,0.00242276796484272,0.001,False,,,0.5895633787439007,275.1911637415675
0.0,526944743.6931943,785450107.4777564,211919.67021449935,530474526.44971645,799564171.6757997,263040.2095596517,8,min,166.3778715238369,200.0,150.0,1.981083653794866e-12,0.002255210101779156,0.001,False,,,0.5895633787439007,275.1911637415675
1069.9781282155022,4059443605.577592,268355613.36300847,58906416.83944745,7041202767.631118,1431747184.6800296,120302492.7470965,8,max,166.3778715238369,200.0,150.0,1.981083653794866e-12,0.002255210101779156,0.001,False,,,0.5895633787439007,275.1911637415675
0.0,503030218.3057031,750409410.2167895,197274.2890921715,505532601.5044544,763532894.5956421,245788.4637255126,9,min,176.4623544578418,200.0,150.0,1.981083653794866e-12,0.002118249101333714,0.001,False,,,0.5895633787439007,275.1911637415675
1069.9781282155022,4057551043.8014584,262052972.14402097,58522285.11157607,7030415947.881089,1507318508.8702378,120120486.37711936,9,max,176.4623544578418,200.0,150.0,1.981083653794866e-12,0.002118249101333714,0.001,False,,,0.5895633787439007,275.1911637415675
0.0,482867586.224609,720658816.0047086,185079.0144571639,484478874.36893153,732921705.1833309,231336.1669417125,10,min,186.00088426888627,200.0,150.0,1.981083653794866e-12,0.0020035714604819768,0.001,False,,,0.5895633787439007,275.1911637415675
1069.9781282155022,4056032885.198017,257350862.26762864,58176687.26607975,7021521991.006519,1573867524.9232514,119961667.62398925,10,max,186.00088426888627,200.0,150.0,1.981083653794866e-12,0.0020035714604819768,0.001,False,,,0.5895633787439007,275.1911637415675
