delta_t,ysz_tgo_max_sigma_yy,ysz_tgo_max_tau_xy,ysz_tgo_mean_sed,tgo_bc_max_sigma_yy,tgo_bc_max_tau_xy,tgo_bc_mean_sed,cycle_id,t_state,tgo_thickness_um,ysz_thickness_um,bondcoat_thickness_um,k_p_m2_s,growth_strain,growth_eigenstrain_coeff,arrhenius_growth,kp0_m2_s,Q_J_mol,roughness_amplitude_um,roughness_wavelength_um
0.0,3976678304.994486,5793868792.632985,8463378.006201958,4074922217.9329996,5932568468.7131815,9938873.913525607,1,min,77.40330745348753,200.0,150.0,3.710591194506062e-12,0.020694892401313735,0.001,False,,,4.3202549684162905,487.8665223366267
704.3976475271257,6129982936.661793,5383685192.825362,44270272.342341565,8203028245.648719,4754672434.847413,68564589.20859385,1,max,77.40330745348753,200.0,150.0,3.710591194506062e-12,0.020694892401313735,0.001,False,,,4.3202549684162905,487.8665223366267
0.0,1751091898.2734559,2543595307.3135047,2212650.646623351,1793649636.8412442,2614128459.809583,2672506.158451138,2,min,109.40664844386764,200.0,150.0,3.710591194506062e-12,0.008970017717732119,0.001,False,,,4.3202549684162905,487.8665223366267
704.3976475271257,3918617881.318982,2135700115.275838,32780076.028833494,5891489513.897764,1410219862.3641305,57784461.60064592,2,max,109.40664844386764,200.0,150.0,3.710591194506062e-12,0.008970017717732119,0.001,False,,,4.3202549684162905,487.8665223366267
0.0,1397049130.5346868,2059245297.9035554,1584298.8703020448,1426492731.9679348,2114392325.7091546,1943763.9973376652,3,min,133.9714799601056,200.0,150.0,3.710591194506062e-12,0.00688512408751302,0.001,False,,,4.3202549684162905,487.8665223366267
704.3976475271257,3567091976.673854,1633026462.0333393,31036456.569402322,5480508827.45537,842303706.028002,56325792.779874824,3,max,133.9714799601056,200.0,150.0,3.710591194506062e-12,0.00688512408751302,0.001,False,,,4.3202549684162905,487.8665223366267
0.0,1322674650.643242,1974142662.0635135,1312112.0590032064,1341826453.5282662,2016382067.0317528,1621480.2224842461,4,min,154.68322521101604,200.0,150.0,3.710591194506062e-12,0.005805166464390884,0.001,False,,,4.3202549684162905,487.8665223366267
704.3976475271257,3465884519.25142,1489307003.2163768,30068229.130171463,5287723398.638035,579039745.4272418,55552406.452944085,4,max,154.68322521101604,200.0,150.0,3.710591194506062e-12,0.005805166464390884,0.001,False,,,4.3202549684162905,487.8665223366267
0.0,1201368766.1379938,1797117148.5078683,1128873.5681871786,1214844606.1070065,1833311717.78907,1405252.5816525496,5,min,172.93190243752838,200.0,150.0,3.710591194506062e-12,0.005114808422539204,0.001,False,,,4.3202549684162905,487.8665223366267
704.3976475271257,3343893278.300167,1298713125.9932625,29373328.3024431,5123855687.876741,347321379.4943036,55026206.80695007,5,max,172.93190243752838,200.0,150.0,3.710591194506062e-12,0.005114808422539204,0.001,False,,,4.3202549684162905,487.8665223366267
0.0,1009629502.9091136,1523159105.5468535,982925.0300202594,1021435500.0652312,1558308677.608375,1235501.894545992,6,min,189.43068811479242,200.0,150.0,3.710591194506062e-12,0.004624342186355138,0.001,False,,,4.3202549684162905,487.8665223366267
704.3976475271257,3186242064.4335203,1061872623.6103565,28822740.571050297,4986424165.610576,153733902.98597708,54633346.530511834,6,max,189.43068811479242,200.0,150.0,3.710591194506062e-12,0.004624342186355138,0.001,False,,,4.3202549684162905,487.8665223366267
0.0,1047854937.468818,1569363346.873426,907344.6534807892,1053641821.670151,1597529366.720074,1140463.9929517999,7,min,204.60334385983208,200.0,150.0,3.710591194506062e-12,0.0042526494624097475,0.001,False,,,4.3202549684162905,487.8665223366267
704.3976475271257,3189199529.8137527,1050052822.0659193,28405207.840475198,4902312926.471312,129273399.55524658,54331452.705469646,7,max,204.60334385983208,200.0,150.0,3.710591194506062e-12,0.0042526494624097475,0.001,False,,,4.3202549684162905,487.8665223366267
0.0,894165122.2496269,1358419878.606536,816753.1692315288,899863689.2282983,1386834535.679437,1034942.2942227584,8,min,218.72601819995174,200.0,150.0,3.710591194506062e-12,0.003958356694406158,0.001,False,,,4.3202549684162905,487.8665223366267
704.3976475271257,3073477144.4090023,881478924.4044318,28026959.42612175,4821677850.211175,141184154.1307635,54081763.81448431,8,max,218.72601819995174,200.0,150.0,3.710591194506062e-12,0.003958356694406158,0.001,False,,,4.3202549684162905,487.8665223366267
0.0,852241836.616184,1297561067.220331,757669.3584588957,855621145.9436961,1323449197.7846508,962751.5705473076,9,min,231.99054669659827,200.0,150.0,3.710591194506062e-12,0.003717832324695323,0.001,False,,,4.3202549684162905,487.8665223366267
704.3976475271257,3032524173.7066803,814060839.6104361,27713425.362901907,4797322784.89659,166927156.25014228,53874136.90250334,9,max,231.99054669659827,200.0,150.0,3.710591194506062e-12,0.003717832324695323,0.001,False,,,4.3202549684162905,487.8665223366267
0.0,914089135.1222706,1366178995.8247116,723420.1759150213,912803239.9250408,1387129354.9239118,916341.9975503024,10,min,244.53661581768787,200.0,150.0,3.710591194506062e-12,0.0035164598076773777,0.001,False,,,4.3202549684162905,487.8665223366267
704.3976475271257,3053521525.29893,824299306.6860943,27449325.31032339,4778833698.537854,259665687.3677161,53695359.1633808,10,max,244.53661581768787,200.0,150.0,3.710591194506062e-12,0.0035164598076773777,0.001,False,,,4.3202549684162905,487.8665223366267
