delta_t,ysz_tgo_max_sigma_yy,ysz_tgo_max_tau_xy,ysz_tgo_mean_sed,tgo_bc_max_sigma_yy,tgo_bc_max_tau_xy,tgo_bc_mean_sed,cycle_id,t_state,tgo_thickness_um,ysz_thickness_um,bondcoat_thickness_um,k_p_m2_s,growth_strain,growth_eigenstrain_coeff,arrhenius_growth,kp0_m2_s,Q_J_mol,roughness_amplitude_um,roughness_wavelength_um
0.0,3275468846.282529,4489465035.796095,5880164.751583681,3224903999.689194,4594737575.214006,6762873.496491682,1,min,77.98844508516044,200.0,150.0,6.375567614106169e-12,0.017092056485258515,0.001,False,,,2.2144031266760096,230.7725790858196
1030.7977047151605,6431485752.143503,3929696260.326215,73088231.34183101,9313551747.245193,2975307517.549682,126084474.2349229,1,max,77.98844508516044,200.0,150.0,6.375567614106169e-12,0.017092056485258515,0.001,False,,,2.2144031266760096,230.7725790858196
0.0,1621662571.044385,2307419491.8065505,1599955.7956638404,1595786885.1471634,2359476697.0085583,1897271.1834066673,2,min,110.20804629175345,200.0,150.0,6.375567614106169e-12,0.007474425786097656,0.001,False,,,2.2144031266760096,230.7725790858196
1030.7977047151605,4746723748.448261,1656024730.226493,61999492.467308655,7513925542.221132,456382435.4912524,116727919.54636882,2,max,110.20804629175345,200.0,150.0,6.375567614106169e-12,0.007474425786097656,0.001,False,,,2.2144031266760096,230.7725790858196
0.0,1212324229.166499,1722807857.5833626,1123627.1426977664,1190243331.1232145,1765479237.5109227,1360366.119333659,3,min,134.9423186701987,200.0,150.0,6.375567614106169e-12,0.005737950699029252,0.001,False,,,2.2144031266760096,230.7725790858196
1030.7977047151605,4372259917.344911,1098375246.2377172,59819928.93737154,7120418459.551657,258977822.67691886,115181271.7895051,3,max,134.9423186701987,200.0,150.0,6.375567614106169e-12,0.005737950699029252,0.001,False,,,2.2144031266760096,230.7725790858196
0.0,1051188057.779548,1510180944.9214392,911899.4469620773,1029794981.5028877,1546598478.2060246,1118051.823377466,4,min,155.7980913513822,200.0,150.0,6.375567614106169e-12,0.004838201569215287,0.001,False,,,2.2144031266760096,230.7725790858196
1030.7977047151605,4215058426.529122,865586685.6093879,58497997.56677344,7001522710.644937,395960984.2134828,114310200.0383547,4,max,155.7980913513822,200.0,150.0,6.375567614106169e-12,0.004838201569215287,0.001,False,,,2.2144031266760096,230.7725790858196
0.0,1036936144.5204142,1499448162.8079298,797429.3298959711,1014035605.430841,1530872278.2356484,982971.8669763411,5,min,174.1742264784828,200.0,150.0,6.375567614106169e-12,0.004262965806501352,0.001,False,,,2.2144031266760096,230.7725790858196
1030.7977047151605,4157225769.4429517,771585714.3575579,57540089.895555474,6953236833.695658,648248146.4227133,113705090.78236316,5,max,174.1742264784828,200.0,150.0,6.375567614106169e-12,0.004262965806501352,0.001,False,,,2.2144031266760096,230.7725790858196
0.0,960939168.0397635,1391520033.6706462,706952.8354265807,937883237.844667,1419836380.6087532,877095.4849991053,6,min,190.7885664027643,200.0,150.0,6.375567614106169e-12,0.0038542578461098465,0.001,False,,,2.2144031266760096,230.7725790858196
1030.7977047151605,4080498940.8626823,647560832.9821826,56771108.82448906,6915922629.190022,819297894.3458148,113251017.74539581,6,max,190.7885664027643,200.0,150.0,6.375567614106169e-12,0.0038542578461098465,0.001,False,,,2.2144031266760096,230.7725790858196
0.0,902837179.3930619,1308092939.6412518,639617.0720117607,879566708.6528757,1333971442.061442,797492.7555277562,7,min,206.0676902638213,200.0,150.0,6.375567614106169e-12,0.0035445093390136513,0.001,False,,,2.2144031266760096,230.7725790858196
1030.7977047151605,4021658663.878067,550387795.9642133,56132553.385339834,6888044611.723967,957052019.0722224,112890261.69579437,7,max,206.0676902638213,200.0,150.0,6.375567614106169e-12,0.0035445093390136513,0.001,False,,,2.2144031266760096,230.7725790858196
0.0,856453474.0775354,1240827034.6839373,586990.6080855669,832955208.7575368,1264726723.4299927,734695.2955994244,8,min,220.28960227689,200.0,150.0,6.375567614106169e-12,0.0032992533084593464,0.001,False,,,2.2144031266760096,230.7725790858196
1030.7977047151605,3974490243.4681807,471133520.4550692,55586057.767360955,6866184877.682047,1072050515.6785038,112593518.8910184,8,max,220.28960227689,200.0,150.0,6.375567614106169e-12,0.0032992533084593464,0.001,False,,,2.2144031266760096,230.7725790858196
0.0,818250090.3197299,1184927753.8734453,544402.4932015475,794529839.9573175,1207180279.7440913,683439.285538065,9,min,233.64743690431226,200.0,150.0,6.375567614106169e-12,0.0030988013459708062,0.001,False,,,2.2144031266760096,230.7725790858196
1030.7977047151605,3935444229.9555273,404608254.9659224,55108266.81266935,6848411114.075302,1170546456.164542,112343301.60925087,9,max,233.64743690431226,200.0,150.0,6.375567614106169e-12,0.0030988013459708062,0.001,False,,,2.2144031266760096,230.7725790858196
0.0,705407558.4402483,1039424933.0869269,498606.63981640316,683081415.7814918,1060255252.4505626,630721.5637817361,10,min,246.2818317956052,200.0,150.0,6.375567614106169e-12,0.0029309750409913984,0.001,False,,,2.2144031266760096,230.7725790858196
1030.7977047151605,3882210839.267665,324378409.04521954,54680779.37532501,6826220556.570544,1159259069.1408114,112137718.21710868,10,max,246.2818317956052,200.0,150.0,6.375567614106169e-12,0.0029309750409913984,0.001,False,,,2.2144031266760096,230.7725790858196
