delta_t,ysz_tgo_max_sigma_yy,ysz_tgo_max_tau_xy,ysz_tgo_mean_sed,tgo_bc_max_sigma_yy,tgo_bc_max_tau_xy,tgo_bc_mean_sed,cycle_id,t_state,tgo_thickness_um,ysz_thickness_um,bondcoat_thickness_um,k_p_m2_s,growth_strain,growth_eigenstrain_coeff,arrhenius_growth,kp0_m2_s,Q_J_mol,roughness_amplitude_um,roughness_wavelength_um
0.0,4505148076.312026,6395576940.182274,14250916.182931535,4540041140.271579,6604743199.113403,16994035.344148908,1,min,108.56901593090393,200.0,150.0,9.652528367842836e-12,0.022695635005556467,0.001,False,,,8.11491071892246,344.30872361877056
679.6092952674668,6591128641.501977,6004439560.600318,50880763.70836312,8494826887.373283,5445389620.484265,73470365.12161565,1,max,108.56901593090393,200.0,150.0,9.652528367842836e-12,0.022695635005556467,0.001,False,,,8.11491071892246,344.30872361877056
0.0,2262440895.7571526,3315016570.071198,3749171.5803189706,2261872178.8159323,3396750416.381444,4586669.291226584,2,min,153.47139607009743,200.0,150.0,9.652528367842836e-12,0.00980012945255235,0.001,False,,,8.11491071892246,344.30872361877056
679.6092952674668,4325514487.771509,2849918143.5748553,33499889.378283598,6071258085.901779,2013222744.0058696,56536272.348285325,2,max,153.47139607009743,200.0,150.0,9.652528367842836e-12,0.00980012945255235,0.001,False,,,8.11491071892246,344.30872361877056
0.0,1665830672.6756153,2464329143.4342556,2603880.8532873113,1659131243.239678,2529416266.5930934,3244851.308111744,3,min,187.93538145651172,200.0,150.0,9.652528367842836e-12,0.007521906794043701,0.001,False,,,8.11491071892246,344.30872361877056
679.6092952674668,3760865767.0666285,2021725426.9743624,30942665.68334336,5486756457.602548,1177380636.7198212,54300759.45074842,3,max,187.93538145651172,200.0,150.0,9.652528367842836e-12,0.007521906794043701,0.001,False,,,8.11491071892246,344.30872361877056
0.0,1452124812.370953,2165322302.539499,2096968.179823387,1439398319.094728,2217186180.2702875,2637611.6975635327,4,min,216.99296254649462,200.0,150.0,9.652528367842836e-12,0.006341936783242076,0.001,False,,,8.11491071892246,344.30872361877056
679.6092952674668,3549867671.7405176,1707596365.3827648,29575150.51259769,5225606035.237782,807145388.3039083,53160427.881220706,4,max,216.99296254649462,200.0,150.0,9.652528367842836e-12,0.006341936783242076,0.001,False,,,8.11491071892246,344.30872361877056
0.0,1315197046.3371823,1970022999.5491753,1788160.8384203918,1298212302.7856574,2013170315.681777,2262495.1432735324,5,min,242.59469076260567,200.0,150.0,9.652528367842836e-12,0.005587682656224041,0.001,False,,,8.11491071892246,344.30872361877056
679.6092952674668,3414709031.7140017,1500229872.6049862,28643025.624527875,5049573678.861597,556278209.5704327,52416625.96210535,5,max,242.59469076260567,200.0,150.0,9.652528367842836e-12,0.005587682656224041,0.001,False,,,8.11491071892246,344.30872361877056
0.0,1364936450.1521013,2004786895.0419548,1608930.3350795037,1340985902.577506,2037822067.6884158,2031888.9724212708,6,min,265.7412692407864,200.0,150.0,9.652528367842836e-12,0.005051836111285202,0.001,False,,,8.11491071892246,344.30872361877056
679.6092952674668,3423454226.914841,1473463514.830665,27970586.254458893,4952143051.290011,409926199.2059997,51886323.49386698,6,max,265.7412692407864,200.0,150.0,9.652528367842836e-12,0.005051836111285202,0.001,False,,,8.11491071892246,344.30872361877056
0.0,1143398100.5886142,1718844918.2508554,1417086.9202412567,1120648105.1227722,1750898490.0006044,1803703.9595650795,7,min,287.0272815765149,200.0,150.0,9.652528367842836e-12,0.0046457598856030815,0.001,False,,,8.11491071892246,344.30872361877056
679.6092952674668,3244618119.9113536,1230382642.834578,27380295.31333208,4814691101.833929,220562730.70493215,51462498.86272545,7,max,287.0272815765149,200.0,150.0,9.652528367842836e-12,0.0046457598856030815,0.001,False,,,8.11491071892246,344.30872361877056
0.0,1084424173.5998116,1630596420.9969256,1293884.686131805,1059609147.3500459,1658841060.0744724,1648813.714130699,8,min,306.8401840709652,200.0,150.0,9.652528367842836e-12,0.0043242475938804,0.001,False,,,8.11491071892246,344.30872361877056
679.6092952674668,3185886457.03782,1134582804.2217903,26915689.37967549,4729244113.886881,98496658.58902612,51129379.127265394,8,max,306.8401840709652,200.0,150.0,9.652528367842836e-12,0.0043242475938804,0.001,False,,,8.11491071892246,344.30872361877056
0.0,1170716464.162859,1705755901.9934266,1221859.4174643853,1141000829.3871334,1728408928.3681867,1547504.9977315022,9,min,325.4491308210911,200.0,150.0,9.652528367842836e-12,0.004061479292669018,0.001,False,,,8.11491071892246,344.30872361877056
679.6092952674668,3224829358.7500763,1149309894.3242693,26542883.178816795,4662738618.90321,91129457.75680764,50856455.50100252,9,max,325.4491308210911,200.0,150.0,9.652528367842836e-12,0.004061479292669018,0.001,False,,,8.11491071892246,344.30872361877056
0.0,995385034.8836416,1494978058.7119553,1112147.3930807211,967421294.9633703,1517526956.183926,1417440.2998008747,10,min,343.0501055876583,200.0,150.0,9.652528367842836e-12,0.0038414852546514544,0.001,False,,,8.11491071892246,344.30872361877056
679.6092952674668,3096551862.6041303,986174456.7746607,26176830.74140506,4612131224.798853,102258077.79763651,50622130.584357396,10,max,343.0501055876583,200.0,150.0,9.652528367842836e-12,0.0038414852546514544,0.001,False,,,8.11491071892246,344.30872361877056
